Id	Text	Sentiment
5a9e6e0f98d05961ce72e070	"मेरो बीचारमाः
यो समयमा बजार तताउन सफल केही नेपालका राजनीतीज्ञ्यहरु ःक्रमश 
प्रधानमन्त्री के.पी शर्मा ओली योगदानः हावा गफ र घरघरमा पाइपलाईन
पुर्वप्रधानमन्त्री एवम् पुर्व एमाउवादी नेता तथा नयाँशक्तीका अभीयान्ता डाःबाबुराम भट्टराई योगदानः बीदेशी शक्तीको आड्मा नयाँ शक्ती नीर्माण भएको मुलतः भारतको आड्मा गठन गरीयको आरोप,
नेपाली काङ्ग्रेसका युवा नेता गगण थापा योगदानः १३ औँ महाधीवेशनमा आफ्नै क्षेत्रमा लजास्पद हार
मधेशी मोर्चाका नेताहरु क्रमशःराजेन्द्र महतो,उपेन्द्र यादब,महन्त ठाकुर योगदानःमधेशमा आगो सल्काउन भारतको साथ लीएर आतङ्क फैलायको गतीलो आतङ्बादीको भुमीका खेलेको आरोप 
               अरु थप्दै जानुहोला कमेन्ट वा शेयर गरेर यदी नाम र काम याद छ भने,,,,,,,,,, 
धन्यवाद,,,,,,,,,,,,,,,,"	-1
5a9e6e1398d05961ce765ccc	आजको चिप्ले कुरा गर्दैमा हिजोको उस्ले गरेको महाभुल जनताले बिर्सने छैनन् ! भोलिको दिनमा प्रचण्डे भन्ने पशु को अन्त्य निश्चित छ !	-1
5a82e23866cd066aea9181b3	आज यसको पत्ता साफ हुने भयो 😂😂😂	-1
5a82e20c66cd066aea89ef9a	जनमानसमा राजनीति प्रति नै बितिश्णा हुने गरि राजनैतिक पार्टीहरुलाई बर्ष भरि गालि गरिरहने यी पत्रकारहरु आफु चाहिँ कुनै पार्टीको छाता भएन भने बाच्नै सक्दैनन्, हनुमानहरुले स्वतन्त्र र निस्पक्ष पत्रकारिता भनेर फलाक्दा साच्चै कुरुप देखिन्छ.........	-1
5a9e6e0f98d05961ce72a909	तिम्रा वालकोटेले भन्ने गरेका १०० जना गुरिल्ला वाट सुरु भयको हो यो  मसालको क्रेडीट लियर अगाडी वड्न सफल वालकोटे दल गांजा लाग्य वेला भुक्छन ,	-1
5a82e22366cd066aea8d9762	दुबैकुरा नेपालीले मागेको छैन। रोजगार नेपालीको एजेन्डा हो। कुनै दिन यस बिसयमा आवाज उठायो नेताले?????	-1
5a82e21866cd066aea8c0956	जस्तो थियो त्यस्तै छ, दुख सबै दुरुस्तै छ। बादलले तर्साउछ, पहरोले झस्क्याउछ। अझै आफ्नो घर छैन, टहरोको भर छैन। आशैआशको सास फेरि, कसरी बाच्लान    मान्छेहरु.... बारम्बार भाबुक भइएछ, कार्यक्रम हेर्दै गर्दा शब्द बिहिन बनाइयो।	-1
5a9e6e1598d05961ce7830dc	जातीय आधारमा प्रदेशहरूको निर्माण भएमा यो मुलुक अनन्तकालसम्म विवाद, तनाव र द्वन्द्वमा फस्ने निश्चित छ । यसप्रकारको द्वन्द्वको मुख्य नाइके भएका छन्– प्रचण्ड । निजी महत्वाकाङ्क्षा परिपूर्ति गर्ने सिलसिलामा प्रचण्डले विगत १७ वर्षदेखि यस मुलुकलाई निकै सास्ती दिँदै आएका छन् । नेपालीको पहिचान मेटेर जातीय पहिचान स्थापित गराउने उनको प्रयास नेपालको विघटनसँग अन्तरसम्बन्धित छ । नेपालको मौलिक राष्ट्रिय पहिचानका यावत् तत्वलाई ‘डिडिट’ गराउँदै प्रचण्डले नयाँ नेपाल निर्माणको झाँसा दिएर मुलुकलाई जातीय द्वन्द्वको स्थितिमा पुर्‍याएका छन् । प्रचण्डबाट रचनात्मकता र सिर्जनशीलताको अपेक्षा त उनलाई चिन्नेहरू कसैले पनि गरेका थिएनन्, तर उनी यो हदसम्मका विध्वंशक र विनासकारी होलान् भन्ने कुराको जानकारीचाहिँ नेपालीले भर्खर मात्र पाउँदैछन् । मान्छेका शरीरबाट नाक, कान, आँखा, हात, गोडा आदिलाई भड्काएर कुखुराको कालो भाले खोज्ने बोक्सी या झाँक्रीझैं प्रचण्डले जाति–जातिलाई एक–अर्काविरुद्ध भड्काएर कस्तो ‘उपलब्धि’ हात लगाउन खोजेका हुन्, चिन्ताको विषय बनेको छ । खरानीको आवश्यकता पर्‍यो भन्दैमा घर जलाउने प्रचण्डमतिलाई ‘लालसलाम’ नै भन्नुपर्ने त होला नि ???	-1
5a82e22966cd066aea8ec109	"जनता माझ गएर होली मनाको भए केही मान्थे कि मदेशी जन्ताले त्यो पनि गुमायो यो पातकीले थुक्क बुध्दी 
गयो गयो यो पाजीका दिन"	-1
5a82e20c66cd066aea89dcf2	अरुलाई आतंकवादी भंने ले चितवन  मा ६० जना सर्वसाधारण लाईं ऐम्बुश मा पारी मारने तपाई लाईं कि भनेर सम्बोधन गरने बाबूराम जी??? तेसतो नरसंहार बाट बचन नया शक्ति खोलेर उमकन कदापि दिने छइनन नेपाली जनता ले। तपाई आनी तालिबान मा के फरक रइछ त?	-1
5a9e6e1198d05961ce7550c7	सम्बीधान नबन्नुमा  प्रचन्ड खेमाको  नीकै  ठूलो हात छ  भन्ने कुरा  बैय्द्य खेमाले  राम्ररी बुजेको हो दुनियाको आखामा   जती  सुकै  छारो हाने  पनी  यो नै कटुसत्य हो  प्रचन  कामरेडले  सेना समायोज   गर्ने   नीउ  परी   आफ्ना कार्यकतालाई  रास्ट्रीयको   ढुकुटीवाट  पालीरहेको  कुरा   र त्यसले  ल्याएको पार्टी भीत्रको  बैचारीक मत भेत   अनी   मेरो गोरुको बारै टक्क   भन्ने प्रचण्डको   बीचार नै  मावोबादी फुटको मूल कारण हो जस्तो लाग्छ मलाई   आउदा दीनमा   पक्कै पनी   यसले राम्रो परीणाम  त ल्याउदैन  फेरी एक हुनु भन्दा अर्को बिकल्प  छैन	-1
5a82e20866cd066aea8971e1	सक्छै भने मेरो अनुरोध यी सबैलाई भोट हाल्न नेपाल बोलाईदिन सक्नु पर्यो कम से कम केही दिन भय पनि आमा र परिबार को मुहार मा हासो त आउछ।	-1
5a9e6e0e98d05961ce7246a4	"खबरदार प्रचण्ड जी जसरी हिजो जनयुद्द कालमा बर्गीय र जातीय मुद्दा उठाएर सोझा साझा जनताका छोराको रगतमा होलि खेलेर आज मोजमस्ती साथ महलमा बस्न सफल हुनुभएको छ , ठुलो दलको नेता हुन् सफल हुनुभएको छ , प्रधानमन्त्री हुन् सफल हुनु भयो ,अब जातीय मुद्दा उठाएर जाति जातिलाई लडाएर राष्टपति हुने जुन सपना देख्नु भएको छ त्यो सपना त पुरा होला तर इतिहासले धिक्कार्ने छ / जातीयताको नाममा जसरी देशलाई टुक्रा टुक्रा पारिदै छ र जातीय सदभाव खल्बलिदै छ यसले तपाईलाई व्यक्तिगत फाइदा भए पनि देशले ठुलो नोक्सानी व्यहोर्नु पर्ने छ / जसरी तपाइले जनजातिका नेतालाई सडकमा उत्रिन उस्काउनु  भो त्यसको तारो जसरी पत्रकारहरु भए त्यसले के संकेत गर्छ ? देश कहाँ जादै छ ?



संघियता असफल भएका अफ्रिकी देशको इतिहास हेर्नेकी? ३ जातीय राज्यमा बिभाजन भएको देश आज १०३ राज्यमा बिभाजन भएका देशको इतिहास पनि अध्यन गर्ने कि? त्यसकारण तपाई माथि नेपाली जनताको जाति आशा र अपेक्षेया थियो त्यो अब वितिष्णा मा परिणत हुदै छ त्यो कुरा पनि बुझ्ने कि?



सहिदको रगतले पोल्ला भाबी सन्ततिले दिक्कार्ला / संबिधान सबैलाई मान्य हुने आओस ताकी जारि हुन साथ नजलोस / बिबाधित बिषयलाइ जनमत संग्रहबाट टुंगो लगाइयोस / देश लाई सहि बाटोमा ल्याउन फेरी रगत बगाउन नपरोस / जातीय सदभाव नखल्बलिओस् / राज्य बिभाजन गर्दा स्रोत को पनि सहि तरिकाले बिभाजन गरियोस / 



यस्तै अवस्था हुदै गए राष्ट्रियता संकटमा परे फेरी पूर्व राजा ज्ञानेन्द्र लाइ ल्याउन जनता बाध्य हुनेछन त्यो अवस्था 
नआओस /"" समयमै चेतना भया"" जात-भातका कुरा नगर २१औ शताब्दीमा पनि /  नेपालमा बस्ने सबै नेपाली जाति सक्छौ भने सबै जातलाई हटाएर नेपाली जाति बनाउने हिम्मत गर /"	-1
5a82e21066cd066aea8a6dc3	यस्ता  ठगि गर्नेलाई कडा भन्दा कडा  कारबाही हुन  पर्छ	-1
5a82e21d66cd066aea8c8f7a	एमाले बिखन्दन पार्टी लाई भोट् हैन नेपाल बात पत्तासाफ गरै होसियर एमाले को खोक्रो  कुराहरुबात जनता सबै सजक है	-1
5a9e6e1098d05961ce73d796	साले लाइ गोलि हानेर मार्नु पर्थियो..	-1
5a82e20266cd066aea88abf5	कर्मचारी तन्त्र लोकमान को इसारा मा चल्छ।भोलि लोकमान को फाइल खुल्यो भनेत सबै नेता ज्यु हरु को नाम आउन सक्छ ।त्यसैले फाइल हराउन जरुरी छ।	-1
5a82e21f66cd066aea8d13a3	साला दलाल के के गर्छ	-1
5a9e6e1098d05961ce73ecb3	अरु सबै ठिकैछ म हजुरको सार्है फेन हुँ तर नेवार संगको लगन गाँठोले सबै अल्पत्र पारिदियो	-1
5a82e23466cd066aea90bfe1	जबाफ राम्रो दिन्न अाउदैन् भने नराम्रो पनि नलेखनु कमेन्ट् मा किन भने रेखा दिजु ले तपाई हरूकाे न कै खाई देकाे न कै गर्दे काे नै छ ।।त्यसैले यति बुझ्नु कि तपाई हरूले जन्माकाे छाेरा छाेरी हैन् जे मन लागाे त्यही भन्न लाई अाफु भन्दा ठूला लाई समान् गर्ने बानि बसानु र कमेन्ट गदा साेचेर , बिचार , गरेर ,र बुझेर मात्र कमेन्ट् गर्ने गनु।।। जय नेपाल 😊😊😊	-1
5a82e22e66cd066aea8fa98c	कौडिको भावमा होइन वहाल तिर्नेले कोषका पदाधिकारीलाइ बिना भर्पाइ पैसा तिर्दछ तर कोषमा दाखिला हुंदैन त्यसैले पदाधिकारीहरुले कारवाहि गर्दैन होइन भने ती पदाधिकारीले कोषमा पैसा नआएकोमा कारवाहि गर्नु पर्छ कि पर्दैन ? यहां पैसा नतिर्नेलाइ होइन पैसा उठाउने दायित्व बोकेका ति अयोग्य र भ्रष्ट पदाधिकारी र कोषका भत्तावाला पदापिधकारीहरुलाइ पहिले कारवाहि गर्नु पर्छ अनि पैसा आफ्से आफ् उठ्छ ।	-1
5a82e21c66cd066aea8c6341	राष्ट्रिय ढुकुटी को ब्रम्हलुट !!	-1
5a82e21a66cd066aea8c2677	नारायण स्रष्टा जस्तो बीद्दुवान पत्रकार लाई बी बी सी नेपाली सेवाले केचीजको कमी गरायो होला उसले अध्ययनको सीलसीलामा भनेर बीदेशीनु पर्यो  ?  हुनत नेपाल भनेको भ्रष्टाचारी अयोग्या बेक्ती हरु मात्रा बस्ने ठाउँ हो यस्ता ट्यालेन्ट र �बुद्दीमा हरू कीनपलाइन नहोस	-1
5a82e20a66cd066aea89b4e3	सर एक पटक मन्त्री भै जानु भयो , अब चुप लागेर बसे कसो होला , कि तेत्रो पढेको मान्छे एसो जागिर सागिर खाएर बसे राम्रो होइन र सर ?	-1
5a82e23666cd066aea911a0a	तातो न छारो को फिलिम बानायेर हुन्छ	-1
5a9e6e0e98d05961ce718317	नेपालले दुबैको दबाब सहन पर्ला , तर निरपेक्ष रहनुको विकल्प छैन !	-1
5a82e22566cd066aea8df195	सहमती गरियो तर सम्बिधान लेखन कार्यको लागी मात्र समय नपुगेको हो भनेर बाहाना बनाउने ले १ महिना मात्र समय थप गरे हुँदैन ? हिजो अस्ती सम्म ८/१० दिन बाकी रहदा समय मै सम्बिधान बन्छ भन्ने लाई त्यत्रो ३ महिना समय किन चाहियो ?	-1
5a82e23a66cd066aea91b3ef	यी कमरेडहरु पराजयको झोकमा गाइजात्राका जोकर बन्ने हर्कत किन गर्दै छन? खै केहि बुझिएन!	-1
5a82e23566cd066aea90f32b	यो फिल्म चाही नारीले पुरुस लाइ दाबाइएको काहनी रहेछ जुन महिलाले मात्र हेर्नेछन अनि फिल्म भनेको यस्तो निस्पक्ष बनाउनु पर्छ ताकी सबैले हेर्न लाएक होस	-1
5a82e21d66cd066aea8ca011	यो पहिले देखि नै चोर हो होसियार ल	-1
5a9e6e0f98d05961ce72c9a7	य डाकुराम हजारउ काे रगत बगायर अहिले अायर यस्तै गर्छस ?	-1
5a9e6e1498d05961ce77b133	धेरै गफ नदे गरेर देखा अनि गफ दे भाते	-1
5a82e22466cd066aea8dd411	सालेचोर	-1
5a82e20466cd066aea88e7de	नाई गोली होइन बोलीले मात्र गनु होल है गरिबाको छोरो रेहिछ पछिदु:ख पईनछ नि थाह छ यो गनु भए  न के गरिबले चहि धनी ठुलोको छोराछोरी माया र विहाव गनु नपउनु य उसको  आधिकारको कुरा हो होइन केटीले बुजनु पनै खा	-1
5a9e6e0e98d05961ce71cc01	कुनैपनि  गतिलो  काम  गर्न   सकेको  छैन.जनताको को  आँखामा   आशु  बगिरहेको   छ	-1
5a82e21066cd066aea8a9677	नामनै कुकुरा रैछ। कुकुर नै रैछ नि।	-1
5a9e6e1298d05961ce763787	पिच चेक जाँच होस कति हुनुपर्छ  पिच सरकारि निएम अनुसार होस	-1
5a9e6e1498d05961ce77b261	"बाबुको बिडो थामेउ......
रामचन्द्रले ता हारे-हारे तिमिले पनि हारेउ आफ्नो कर्तव्यबाट"	-1
5a82e22c66cd066aea8f2795	तपाइहरुले नेपाल बन्द भन्ने बितिकै नेपाली जनताहरुले तपाइहरुलाइ साथ दिएर बन्द सफल पारेका छन् भने चुनाबमा जान तपाइ किन डराउनु हुन्छ जनताहरुले तपाइकाे चुनाव चिन्हमा छाप लगाएर तपाइहरुलाइ बिजय गराइ हाल्छननी अनी सम्विधान सभामा गएर आफु खुशि सम्विधान बनाए भै हाल्छ नि बैद्य बा ।	-1
5a82e20a66cd066aea89b1e8	तिमीहरुले नेपाल सम्बृध बनाउने भिडिओमै हो, अरु केही लछारपाटो लाउदैनौ।	-1
5a82e21866cd066aea8bec45	अखिल र एमालेको राजनीतिमा आजसम्म कुनै ईन्जिनियरको गहन नेतृत्व पाइएको छैन , त्रिचन्द्र र आरआर क्याम्पस एवम् अरु सरकारी क्यामपसबाट राजनीति भन्दै चिया गफमा टहलाउने हरुनै पार्टीका अग्रपंक्तिमा छन् ,इन्जिनियरिङ सस्थानका प्रतिनिधि र इन्जिनियरहरुलाई संगठनमा कहिल्यै नेतृत्व गर्न नदिने हो भने , इन्जिनियरिङ कलेजहरुमा भातृ संगठनलाई प्रोत्साहन के को लागि ??? नेतृत्वनै नचाहिने हो भने टेक्निकल कलेजहरु बाट भात्री संगठन हटाउनु के बिध्यार्थी हितको कुरो होइन??	-1
5a82e21866cd066aea8bf6fe	ई दुबै जाना फटाहा हुन  जन्तालाई मुते भुल्ला मा सुताउछन	-1
5a82e23666cd066aea90f980	रेखा ज्यु को कपि गर्ने बानी कहिल्यै गएन कलकार भनेको त आफै बाट पो निस्कनु पर्छ यो त नक्कल भोनी त शब्द	-1
5a82e23466cd066aea90c98f	तिघ्रा देखाउदैमा कसैले बिश्वास गरेर मत दिन्छ भन्ने बुझाई हो भने सतप्रतिशत गलत हो। राजनीतीमा तिघ्रा होईन त्याग तपस्या र बलीदान चाहीन्छ जुन सबै तिमीसँग छैन। राजनीती र फिल्मी क्षेत्र धेरै फरक छन्।	-1
5a82e21a66cd066aea8c2f28	नयाँ   के  आउँछ  भनेर   आश  गर्नु  अब ??  ढिकुति  जति  सबै सभासद  हरुलाइ  भयो जे  आउँछ  थुला बदालाइ  मात्र  आउँछ ।।	-1
5a82e20d66cd066aea8a07db	"२०६२-६३ आन्दोलन बेकार भयो, त्यहि आन्दोलनमा तिमीहरुको भर पर्नु हामी नेपालीको भुल भयो, आन्दोलन गर्ने नि हामी, मर्ने नि जनता, त्यही आडमा राजनीति गर्ने मात्र तिमीहरु हौं। जात र धर्मको नाममा राजनीति बन्द गर।
पहिचान को को लाई दिन्छौं, कहिले सम्म दिन्छौं। उत्पेरणाको सिद्धान्त पडेका पनि होलाउ नि।
१२७ जातमा ७ प्रदेसको भाग कसरी लगाउछौ, १ जातले आन्दोलन गर्दा त यो हाल छ भोलि बाकी १२० जातले आन्दोलन गरे के गर्छौं।"	-1
5a9e6e1798d05961ce7a9ad9	बअनाउन कति  को तेन्दर हलेको छस फेरि  आधा चाइ गोजीमा  हाल्छ्स होला के  बनाउछस बनयेनी आफ्नो  लागी  आफ्ना पुस्ता लाई बनाउलस तर देशलाई ता खुल्क्याउदैनस  सबैलाई थाहा छ  ।बढी  मान्छे लाई भर्म्मा नपार  होइ  गधा हा हो ।	-1
5a82e22d66cd066aea8f521c	राम्रो, अनि बधाई छ हामीलाई । हामी पनि कम छैनौँ रेकर्ड राख्न र भत्काउनलाई !	-1
5a9e6e1298d05961ce764e49	पहिलाको माओवादी पार्टी यस्तै बिचार धाराको थियो अहिले शान्ति प्रक्रिया टुंग्याएर सरकार समहाले देखि प्रचण्ड बबुराम को नीति नै बदलियो जुन परिबर्तनको कारण भारु पैसा र लडाकुको पैसा मुखमा लागेर होला।	-1
5a9e6e0e98d05961ce72170f	थुक्क उपेन्द्र यादव, तिमीलाई मधेसीको नेता भन्न पनि घृणा लाग्यो. प्रचण्डको भाषा सापटी लिएर बोल्ने. सम्पूर्ण नेपाली जनताको ताजा जनादेशलाई स्विकार्नुको सट्टा फेरी नेपालमा बन्द/हड्तालको  दिशातिर नेपाललाई लाने तिम्रो कुरा चित्त बुझेन..मधेसी जनताले तिमी लाई बहिस्कार गरिसके र तिमी मात्र हुदा संबिधान बन्छ भन्ने सोच्नु तिम्रो पराजित मानसिकता मात्र हो...जनताले तिमीलाई त  चाहेकै छैनन. तिमी सचिकै नेता बन्न चाहन्छौ भन्ने बढ्ता नबोल र शुद्ध राजनीति गर जनताकोलागि फेरी चुनाब आउछ र तिमी जित्छौ	-1
5a82e21666cd066aea8b8803	यो नेपालि हीरोनी हरुले केनै पो जानेको छ र कसैको नभको अंग देखाउनु बाहीक बरु नंगै हीड्नुनी नाम कमीहाल्छ नी	-1
5a82e20266cd066aea88ab70	अनि  भाेट दिने  बेलामा   नसाेचि दिए   तेसतै  हुनछ  बिचा परायष  र जियामारा लाई   मन्त्री   बनाउदा तेसतै   हुनछ   बिचा गरे र  भाेट  दिनु  हाेला  जय  नेपाल	-1
5a82e23066cd066aea900deb	देस लाई दबाइ चै होइन डाइरिया हैजा फैलाउने काम चै गर्दैआको छ,,र..त्यहि गर्छ,,,	-1
5a82e21866cd066aea8bf7cc	जति भनेपनी नलाग्ने रहिछ के भन्नू र खै	-1
5a82e22e66cd066aea8fa957	केही पनि लिने वाला छैन, कैले यता कैले उता गर्ने मात्र काम हो	-1
5a9e6e1698d05961ce7a0778	रेखा जी अहिल्र्को समय राम्रो छैन छोटो कपडा नलाउनु होल छोटो कपडाले गर्दा मान्छेहरुले मन थाम्न सक्दैन र हजुरलाई गारो हुन्छ है धन्नेबाद ल कमेन्ट मा आउनु भयको साथीहरुले मेरो यो पेज लाइक गरि दिनु होला	-1
5a82e22066cd066aea8d5cc7	कुन  चै बिदेशी चाड बाकी रहयो र अब नेपालमा नमनाउन सबै मनाएकै छन् । खै सबै अङ्ग्रेजी बोल्ने भएर हो कि अाजकाल अङ्ग्रेजी चाड मनाएर नेपाली चाड भुले ।	-1
5a82e20c66cd066aea89de31	नयाँ शक्ति हैन बाबुराम को लाज छोप्ने नयाँ लगौटि हो! गणतन्त्र स्थापना पछि सबैभन्दा लोकप्रिय नेता बाबुराम नै थिए जनता को आश र भरोसा यिनै माथी थियोे! तर यिन को नियत भने बिस्तारवादी र साम्राज्यवादी को दलाली मात्र थियोे र तेस्को लागि अन्तिम सम्म प्रयास जारी राखे। जब वलि प्रचण्ड शुशिल कोइराला यिन को कुनियतको बिचमा तगारो बने पछि सम्पुर्ण खस/आर्य जाती लाई सामन्ती को बिल्ला भिरार मधेसी र थारु लाई आन्दोलन गर्न उकासे नाकाबन्दी लाई पनि मौन समर्थन गरे! प्रचण्ड लाई वलिलाई साथ नदिन भन्नको लागि कुनै कसर बाकी राखेनन! जब प्रचण्ड ले राष्ट्रियता को लागि आन्तरिक शक्ति एक हुनै पर्छ भनेर आफ्नो अडान नछाडे पछि केही सीप नलागेर जनमत नै नबुझीकिन लैनचौरको आड र भरोसा मा पार्टी परित्याग गरे अहिले भारु,डलर र युरो को सहयोग मा दुई चार जना अवसरवादी हरु को झुन्ड भेला पारी नयाँ शक्ति	-1
5a82e20166cd066aea8884fa	गनगन जि ले जे भने पनि ,दुई बामपंथी मिल्ने बित्तिकै काङ्ग्रेस किन थुरुरु!!्!!!	-1
5a9e6e0f98d05961ce733938	कहिले हो त तपाईहरु नेल्सन मन्डेलाले जस्तो काम गर्ने?	-1
5a9e6e0e98d05961ce71c021	बकवास मात्रै हो	-1
5a9e6e1298d05961ce75c274	धेरै न हास है सोल्टीहरु	-1
5a82e22866cd066aea8e9de5	यहाँ त कहिले कहिँ तेतिकै पक्राउ गरिन्छ पुलिस ले आफू कार्यरत कम्पनी ले निकल्न सकिन्छ बिना गल्ती ले पक्राउ गरिएको हो भने अन्यथा भन्न सकिन्न	-1
5a9e6e0e98d05961ce71ec34	बार्ता नै सर्बोत्तम निकास हो कुनैपनि समस्याको तर हाम्रा नेताहरूकाे जस्तो अन्तहीन सहमतीय बार्ता भने कुनै हालतमा पनि उचित र समाधानको बाटो होईन ।	-1
5a82e20a66cd066aea89be2e	"मेरो बुजाइ
सबै बाहुनहरुलाई एउटै तराजुमा राखेर जोख्न खोज्नु जातिय अतिबाद हो । हो नेपालको बर्ग निर्माणको मूल आधार जातिय रुपमा काम बिभाजन हुनु हो । यति हुदा हुदा पनि नेपाली बाहुन क्षेत्रिहरुमा पछिल्लो कालखण्डमा प्रगतिशिल धारको ध्रुबिकरण शुरु भयो र प्रगतिशिल पक्षधार बाहुन क्षेत्रिहरु बर्ग मुक्ति आन्दोलनको साथै उत्पिडित जातिरुको मुक्ति आन्दलोनमा सकृय सहभागि जनाउन थाल्यो । जसको कारण प्रगातिशिल धारमा बाहुन क्षेत्रिको तर्फबाट नेतृत्व गर्ने प्रचण्ड , बाबुरामहरु लाई बांकि बाहुन क्षेत्रिहरुले कुल भित्रको कुलंगारको रुपमा हेर्न थाल्यो अनि हरेक बाहुन क्षेत्रिले सञ्चार मिडिय र सामाजिक सञ्जालमा सबैलाई भन्दा बढि गालि गर्ने पात्रको रुपमा प्रचण्ड  बाबुराम हुन पुग्यो । यति हुदा हुदा पनि प्रगतिशिलधारको बाहुन क्षेत्रिहरु बर्ग मुक्ति आन्दोलनको अभिन्न आंगाको रुपमा रहेको उत्पिडित जातिय मुक्ति आन्दोलनमा निरन्तर लागिरहेको पाइन्छ । तर यो कुरालाई आदिबासि जनाजातिहरुको सामाजिक संस्थाहरु आदिबासि जनजाति महासंघ , तामाङ धेदुङ संघले  सुइकारे पनि ब्यक्तिगत रुपमा केही जनाजातिहरुले यो कुरालाइ सुइकार्न नसकेर सबै बाहुन क्षेत्रिलाई एउटै तराजुमा राखेर जोख्न खोज्नु दुखको कुरा हो र यस्तो जातिय आतिबाद सोचले अखिर जातिय मुक्ति आन्दोलनलाई कमजोर बनाई रहेको हुन्छ । चेतना जगोस ।"	-1
5a82e20a66cd066aea89bea0	गर्नुपर्ने त पहिलै थियो ढिला भयो।पछि बुद्दि आउने संस्कार छ हाम्रो ढिलो चाँडो भएपनि राम्रो काम गर्नुपर्छ।ढिलो भयो तर हिरो भयो भने जस्तै।	-1
5a9e6e0e98d05961ce721896	"आज उम्मेद्वार दर्ता गर्नेको नाम मतदाता सुचिमा भएन अध्यादेश ल्याउ उम्मेद्वार बनाउ , भोलि ईन्डियाको नागरिकता होला त्यो पनि अध्यादेश ल्याउ उम्मेदवार बनाउ, चुनावमा हार्लान अध्यादेश ल्याउ बिजय बनाउ अनि पछि सम्बिधान पनि नबन्ला अध्यादेश ल्याउ सम्बिधान बनाउ  सायद बैधले चुनाब बेथोल्लान अध्यादेश ल्याउ सबैलाई बिजयि बनाउ ।
 सबै अध्यादेश ले गर्ने भए पछि तिमि तोरि नेता किन चाहियो हँ ?
हैन विश्वमा कहि नभएको जात्रा ए लेन्डुप हो तिमिहरुले मात्र गर्न जानेका छौ ? कि के हो हँ 
 आखिर नियम कानुन तिमिहरुको खुसिले चल्छ भने फर्जि भोट हालेर चुनाब जित न या त्यो पनि नगरि बिजयघोषित गर  किन देशको ढिकुटि सक्छौ?"	-1
5a82e20166cd066aea8885f8	के गर्ने दस बर्षे जघन्य युद्ध भोगेका नेपाली  हामीहरुलाई कुन चाहिँ ठूलो कुरो भो र? त्यो बेला ड्रोन केमारा थिएन नत्र कालिकोट अर्घाखाँची पाल्पा अछाम दाङ रुकुम रोल्पा म्याग्दी   मा भएको ठुलो मानबिय  नरसङ्गार देखिने थियो	-1
